age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,4,171457,15,4,4,1,4,1,0,1353,40,39,1
18,4,295184,15,4,12,3,4,1,0,0,10,39,0
24,4,115774,9,4,10,1,1,1,0,0,36,22,1
49,2,131477,7,0,10,3,4,1,0,0,48,39,0
47,2,165554,7,0,10,4,4,0,0,0,44,39,0
46,4,131037,11,0,7,4,2,0,0,0,81,39,0
42,1,118716,9,5,4,5,4,0,0,0,40,39,1
23,4,276383,9,4,10,1,4,1,0,0,49,39,0
77,6,207994,11,2,4,0,4,1,0,0,60,39,1
35,4,117064,11,4,1,3,4,0,0,1537,50,39,1
24,4,50975,11,4,12,1,4,0,0,1534,37,39,0
17,4,134448,15,4,8,4,1,1,0,0,40,11,0
72,4,174170,5,6,0,1,2,0,0,0,15,23,0
42,2,31202,11,0,1,4,4,0,0,0,41,39,0
23,0,217535,11,5,0,3,2,0,0,0,40,39,0
77,5,120547,10,2,10,0,4,1,14845,0,47,39,1
36,4,75868,9,4,4,3,4,1,0,0,45,39,1
32,4,298188,9,4,6,1,1,1,3210,0,40,39,0
74,0,203671,7,2,0,0,4,1,0,0,40,39,0
24,4,698259,11,4,7,2,2,1,0,0,40,39,0
39,5,285188,15,4,10,3,4,1,0,0,50,39,0
43,4,188734,9,0,8,4,4,0,0,864,45,39,0
21,4,331952,8,4,1,3,2,0,0,0,40,39,0
35,4,134708,7,2,1,5,4,0,3216,0,40,39,0
25,4,106428,11,2,3,0,4,1,0,0,40,39,0
33,4,138428,11,2,11,0,4,1,7247,0,80,39,0
60,5,120375,11,2,6,0,4,1,7162,0,40,39,1
18,4,239118,15,4,8,1,4,1,0,0,40,13,0
18,2,337345,15,4,12,3,1,0,0,0,11,39,0
20,0,89117,15,4,0,1,4,1,0,0,21,39,0
22,4,99793,15,0,3,2,4,1,0,0,50,39,0
33,2,164934,7,2,10,0,2,1,0,0,51,39,1
71,0,236587,5,4,0,1,4,1,0,0,10,39,0
56,4,105904,7,2,4,0,4,1,0,1882,55,39,1
57,6,23135,11,0,4,1,4,1,0,0,50,39,1
75,4,109498,8,2,4,0,4,1,14750,0,50,39,1
39,6,257963,7,2,3,0,4,1,0,0,61,39,0
49,4,144437,15,0,8,0,4,1,0,0,50,39,0
25,2,366758,9,2,12,0,4,1,0,0,50,39,0
45,4,229133,7,0,3,4,4,1,0,0,50,39,0
35,4,91874,15,2,3,0,2,1,0,0,40,39,0
57,4,201168,5,2,6,0,1,1,0,0,40,39,0
29,4,102939,7,0,1,3,2,0,0,0,40,39,0
30,7,118251,11,5,4,4,4,0,0,0,40,39,0
51,4,193139,11,2,8,0,2,0,0,0,34,39,0
21,0,197698,5,4,0,1,4,0,0,0,35,39,0
32,6,97025,11,2,3,0,4,1,0,0,40,39,0
53,4,166745,15,4,3,1,4,1,0,0,50,39,1
17,0,256170,15,4,0,3,2,0,0,0,40,26,0
62,4,182362,14,2,10,0,4,1,14353,0,40,39,1
39,2,23965,15,0,14,3,4,1,0,0,50,39,0
20,4,271121,15,4,8,3,4,1,0,0,49,39,0
80,0,134917,15,5,4,1,4,0,0,0,45,39,0
26,0,187493,7,2,0,3,4,1,0,0,20,39,0
29,4,194903,11,4,6,3,4,1,0,0,40,0,0
41,6,217291,15,0,10,2,4,1,0,2301,50,39,0
22,4,183082,5,4,3,1,4,1,0,0,40,13,0
68,2,197167,11,2,12,0,4,1,0,0,60,39,0
42,4,237208,7,0,4,5,4,0,0,0,10,39,0
57,4,111175,7,4,10,4,4,0,0,0,50,39,1
46,4,185154,11,0,3,5,4,1,0,0,35,22,0
17,4,120500,15,4,8,1,4,1,0,0,50,39,0
49,4,159472,6,0,8,3,4,0,0,0,45,39,0
50,4,327591,15,2,3,0,2,1,0,0,50,39,0
52,4,35769,11,2,12,0,4,1,0,0,40,39,0
56,4,178508,7,2,8,0,2,1,0,0,10,39,0
19,4,263909,2,4,8,3,4,0,0,0,40,39,0
46,4,151584,5,2,3,0,4,1,0,0,41,39,0
30,4,211218,15,5,11,2,4,1,0,0,40,39,0
47,0,150300,10,2,0,0,1,1,0,0,60,39,1
36,4,161299,7,4,11,3,2,1,0,0,40,19,0
19,0,274515,15,4,0,3,4,1,0,0,40,39,0
45,6,318651,11,2,3,0,4,1,0,0,35,39,0
64,4,113314,15,2,3,0,4,1,0,0,55,39,1
21,4,92551,9,4,4,1,1,1,0,0,33,39,0
42,4,207352,15,4,3,1,1,1,7223,0,50,19,1
28,0,173345,15,2,11,0,4,1,0,0,40,39,0
67,6,343627,11,4,10,1,4,1,0,0,10,39,0
40,4,176009,7,2,3,0,1,1,0,0,40,9,1
63,6,31318,11,2,4,0,4,1,7330,0,40,39,1
39,4,137184,7,4,8,3,4,1,0,0,40,39,0
23,0,113298,11,2,3,0,4,1,0,0,49,39,0
35,4,216825,6,2,6,0,4,1,0,0,34,9,0
26,0,228432,15,4,0,1,4,1,0,0,45,39,0
50,4,185571,4,3,8,5,4,0,0,0,40,26,0
56,4,105920,1,2,7,0,4,1,2223,0,40,39,1
64,4,402569,15,6,5,0,4,1,2747,0,40,39,0
63,4,193504,11,2,7,0,3,1,0,0,81,39,0
39,4,348432,11,4,8,1,4,1,0,0,48,39,0
41,4,104946,7,2,7,0,4,1,0,0,40,39,0
40,5,83763,9,0,1,3,4,0,0,0,48,39,0
22,4,105280,11,4,3,1,4,1,0,0,40,39,0
21,4,36163,15,0,8,4,4,0,0,0,40,39,0
30,0,249676,11,4,1,1,4,0,0,883,14,39,0
35,4,220910,7,0,9,4,4,0,0,0,40,39,0
22,4,225025,5,2,6,0,4,1,0,0,60,26,0
20,4,305587,11,0,6,4,1,0,0,0,35,39,0
21,0,254067,2,0,0,4,4,0,0,0,20,39,0
23,4,100249,11,4,12,1,4,0,0,0,45,39,0
60,4,52357,9,2,4,0,4,1,14766,0,45,39,1
26,4,189905,6,4,3,4,4,0,0,0,40,26,0
70,4,447826,15,2,3,0,4,1,0,0,60,22,0
80,0,94170,5,4,0,1,4,0,0,0,37,39,0
46,5,175729,9,2,10,0,4,0,0,0,40,39,0
18,0,100992,15,4,0,3,4,0,0,0,40,39,0
62,5,206036,9,2,5,0,4,1,0,0,46,39,1
47,4,48276,7,4,3,2,4,1,0,0,45,39,0
36,4,120140,11,2,8,2,4,1,0,0,40,39,0
55,6,89213,11,2,4,0,4,1,0,0,40,40,1
63,4,95458,7,2,4,0,4,1,0,0,40,39,0
57,5,117569,15,2,1,0,4,0,0,0,34,39,0
29,4,158307,9,2,12,0,4,1,0,2016,45,39,1
28,7,30823,11,2,12,5,0,0,0,0,40,39,0
24,4,296670,11,4,8,2,4,1,0,0,28,26,0
18,4,212081,11,2,11,0,4,1,0,0,82,39,0
48,4,168684,11,2,11,2,2,1,0,0,40,39,0
62,4,38162,6,0,7,1,4,1,19840,0,83,39,0
56,4,177886,15,2,7,0,4,1,0,0,40,32,0
62,6,390561,15,2,3,0,4,1,7229,0,50,39,1
28,4,166582,5,4,9,4,4,0,0,0,40,39,0
42,4,118409,15,2,5,0,4,1,7288,0,50,39,0
32,4,161908,7,0,1,4,4,0,0,0,60,39,0
19,2,255476,9,2,5,3,4,1,0,0,33,39,0
62,4,177199,15,2,8,0,1,1,0,0,40,40,0
66,4,150428,11,2,6,0,4,1,791,0,34,39,0
35,4,98210,11,4,3,1,1,1,0,0,50,39,0
56,6,262682,4,0,9,4,4,0,0,0,40,26,0
63,4,45623,15,4,5,1,4,1,0,0,27,39,0
26,0,174923,8,4,0,3,1,0,0,0,10,39,0
36,2,91650,7,0,1,4,1,0,0,0,40,11,0
32,4,151395,15,2,4,0,4,1,0,0,40,39,1
51,4,239109,9,2,4,0,4,1,7945,0,50,19,1
59,4,187973,5,6,4,1,4,0,0,0,50,39,0
28,4,47724,9,4,12,3,4,0,0,0,45,39,0
66,5,198317,9,2,4,0,4,1,0,0,55,39,0
18,0,242699,11,4,0,1,4,0,0,0,20,39,0
18,4,162043,11,6,8,1,4,1,0,0,13,39,0
22,4,232123,9,4,6,1,4,1,0,0,40,4,0
51,4,120616,11,2,14,0,4,1,3237,0,35,22,0
18,4,246234,1,4,8,3,4,1,0,0,18,26,0
30,2,451013,11,2,6,0,4,1,0,0,40,39,0
38,4,363599,7,2,10,0,4,1,0,0,45,39,1
23,4,56152,11,4,3,1,4,1,0,0,40,39,0
35,4,119804,7,0,5,1,4,1,0,1541,50,39,0
37,4,365902,11,4,11,1,2,1,0,0,50,39,0
57,4,110192,11,2,3,0,4,1,0,1978,40,39,1
18,4,85395,15,4,3,1,4,1,0,0,52,39,0
32,4,96164,7,4,12,3,4,1,0,0,40,39,1
23,4,195969,5,4,3,2,4,1,0,0,34,26,0
42,4,26461,11,0,3,0,4,1,0,0,50,20,0
63,4,88637,7,2,1,5,4,0,0,0,50,23,1
66,4,171897,11,2,6,0,4,1,0,0,40,39,0
33,0,69223,15,4,0,1,4,0,0,0,45,39,0
53,4,109504,15,2,12,0,4,1,0,0,40,12,1
54,2,103145,15,0,5,3,4,1,0,0,88,39,0
32,4,106921,11,4,3,1,4,1,1702,0,40,39,0
49,2,321807,11,2,11,0,4,1,0,0,40,39,0
57,6,421419,15,2,11,0,4,1,0,0,40,39,0
29,5,114413,15,4,11,3,4,1,0,1542,51,39,0
26,4,175028,6,4,6,1,4,1,0,0,36,26,0
33,4,48895,7,2,1,0,4,1,0,0,40,39,0
56,6,370036,5,2,5,0,4,1,3289,0,60,39,0
51,6,42557,9,0,4,4,4,0,0,0,45,39,1
19,4,106000,9,4,6,1,1,1,0,0,36,39,0
61,4,27716,8,0,4,4,4,0,0,0,40,39,0
18,4,197177,1,4,1,5,4,0,0,0,20,39,0
26,2,174580,15,4,3,1,4,1,0,0,40,39,0
52,6,221301,9,2,10,0,4,1,0,0,36,39,1
20,4,238576,15,2,3,0,4,1,7221,0,40,39,0
29,4,41143,2,4,5,3,4,1,0,0,40,39,0
35,5,248711,9,4,12,3,4,1,0,0,50,39,0
22,0,112822,9,2,0,0,4,1,0,0,40,39,0
29,5,103266,15,4,1,3,4,1,0,0,40,39,0
50,6,142091,11,2,3,0,4,1,0,0,37,39,0
35,4,175010,11,0,4,4,4,1,0,0,39,39,0
21,4,94836,15,5,8,4,2,0,0,0,33,23,0
39,4,21705,11,0,8,4,4,0,0,0,38,39,0
52,6,123073,11,5,4,1,4,0,0,0,55,39,1
29,4,214025,1,2,6,0,4,1,0,0,30,39,0
51,4,258898,0,2,14,0,4,1,0,0,40,39,0
61,2,178018,8,2,5,0,4,1,0,0,40,39,0
23,4,112598,15,2,6,3,2,1,0,0,82,39,0
36,4,335257,15,4,1,1,4,0,0,0,36,39,0
37,4,535404,9,2,6,0,2,1,0,0,40,39,0
60,4,40544,9,0,1,1,0,0,0,0,49,39,0
30,4,62881,15,4,8,1,3,0,0,0,50,26,0
57,4,240040,15,4,5,2,4,1,0,0,48,39,0
19,4,92012,11,2,7,0,2,1,0,0,60,39,0
21,0,108437,11,4,0,3,1,1,0,0,40,39,0
46,2,39769,15,0,10,4,4,0,0,0,40,39,0
42,4,162887,11,2,3,0,4,1,0,0,50,13,0
42,2,364939,7,4,10,1,1,0,0,0,60,39,0
33,4,234329,2,4,6,1,4,1,3198,0,60,39,0
45,4,98842,9,4,4,1,4,1,14767,0,50,39,1
42,4,20607,15,0,5,4,4,0,0,0,35,39,0
36,4,243724,5,4,3,1,4,1,0,0,45,39,0
24,4,86247,7,4,4,4,1,0,0,0,50,36,0
42,4,182035,9,2,10,0,1,1,0,1888,44,39,1
25,0,164560,11,2,0,0,4,1,0,0,40,0,0
30,4,124450,9,4,3,1,1,1,0,0,40,39,0
31,1,311830,5,4,6,1,4,1,0,0,50,35,0
32,4,154551,11,2,3,0,4,1,0,0,35,39,0
53,5,127861,11,2,1,0,4,1,0,0,49,39,1
83,4,175557,5,6,9,1,4,1,0,0,14,39,0
53,2,229267,15,2,3,0,1,1,0,0,40,39,0
54,5,30591,8,4,1,3,1,0,0,0,26,39,1
45,4,156083,12,4,10,1,4,1,0,0,60,39,0
27,4,58227,11,4,7,1,4,1,3205,0,50,39,0
41,4,414583,11,2,8,0,4,1,0,0,10,30,0
41,4,117395,11,5,1,4,4,0,0,0,40,39,0
49,4,103009,11,2,3,0,4,1,0,0,40,39,0
57,4,47542,2,4,10,3,4,1,0,0,60,39,0
41,0,132877,7,4,0,2,2,0,0,0,20,39,0
30,4,124176,15,4,3,0,2,1,0,0,40,39,0
61,4,411787,9,2,11,0,2,1,0,0,44,39,0
41,4,159940,0,2,3,0,4,1,0,0,45,39,0
49,5,194200,7,2,10,0,4,1,0,0,60,39,1
31,4,187644,9,4,4,1,4,1,0,1550,45,39,0
52,4,181168,11,0,7,4,4,0,0,0,34,13,0
36,7,46701,11,0,1,4,4,0,3738,0,40,39,0
36,4,477669,11,2,1,0,4,1,0,0,50,39,0
55,5,177921,5,4,10,1,4,1,0,0,11,39,0
44,4,182883,11,2,1,5,4,0,0,1651,40,39,0
19,4,352911,7,4,6,4,1,0,0,0,40,23,0
61,4,198038,5,2,3,2,4,1,0,0,37,39,0
36,7,111091,7,2,4,5,4,0,0,0,40,39,0
38,4,219446,11,2,6,0,4,1,0,0,40,39,0
29,4,263650,15,4,3,1,4,1,0,0,50,39,0
42,4,102766,15,2,4,0,4,1,14720,0,40,39,1
20,4,148339,11,2,12,0,4,1,0,0,40,39,0
18,0,261516,15,4,0,1,4,1,0,0,40,39,0
54,2,119793,12,2,10,0,4,1,24419,0,60,39,1
54,4,134586,15,3,8,4,4,1,0,0,37,39,0
39,4,143957,7,2,1,0,2,1,0,0,20,39,0
43,4,32021,11,4,1,1,4,1,3131,0,50,39,0
35,4,137635,11,2,12,0,2,1,0,0,40,39,0
75,6,172147,11,2,3,0,4,1,0,0,36,39,0
30,4,187519,15,2,3,0,4,1,0,0,45,39,0
49,4,99254,11,0,7,4,4,1,0,0,35,39,0
22,4,503374,15,4,6,1,4,1,0,0,40,39,0
43,4,347920,11,0,1,1,4,0,0,0,40,39,0
39,4,238938,15,3,3,4,2,1,0,0,50,39,0
33,4,207547,9,2,4,0,4,1,0,0,40,39,1
39,4,308865,7,4,10,4,4,0,0,0,40,39,0
24,4,40516,11,4,8,3,4,1,0,0,40,39,0
67,6,428559,5,2,3,0,4,1,0,0,40,39,0
35,4,187016,7,0,8,4,1,0,0,0,33,39,0
41,4,162247,11,2,3,0,4,1,7222,0,45,39,1
80,4,184474,9,4,14,1,4,0,0,0,51,22,0
38,2,136352,15,4,10,4,4,0,0,0,50,39,0
20,0,214133,15,4,0,3,0,1,0,0,40,39,0
59,4,184903,7,2,6,0,4,1,0,0,54,39,0
21,4,165923,12,2,12,0,1,1,0,1871,55,40,1
44,2,190771,12,2,10,0,4,1,0,0,40,39,0
56,6,406278,11,2,13,0,1,1,0,0,40,40,0
25,0,98569,11,4,0,4,4,0,0,0,37,6,0
18,4,170784,11,4,8,2,2,1,0,1536,40,39,0
66,0,204640,15,2,0,0,1,1,0,0,40,39,1
44,4,241804,15,6,1,4,1,0,0,0,40,9,0
18,4,239674,11,4,8,3,4,0,0,0,21,39,0
21,5,118141,15,0,7,1,2,0,1129,0,21,39,0
41,4,42863,15,2,3,0,4,1,0,0,60,39,1
42,6,122631,11,2,4,0,4,1,0,0,50,39,0
64,4,154880,7,0,3,4,4,1,0,0,40,11,0
42,1,189676,7,4,4,4,4,0,0,0,35,39,0
64,4,235127,5,0,9,4,4,0,0,0,33,39,0
24,0,184585,11,0,0,1,4,0,0,0,35,14,0
41,4,30069,8,4,12,3,4,1,0,0,82,39,0
32,4,114822,15,4,5,4,4,1,0,0,45,39,1
18,0,238446,9,4,0,3,4,0,0,0,43,39,0
32,4,124104,15,2,12,0,2,1,0,0,45,39,1
29,4,366103,4,5,6,4,4,0,0,0,40,25,0
38,4,241169,7,2,4,0,4,1,0,0,40,39,1
17,0,242816,9,4,0,1,4,0,0,0,4,0,0
63,6,399754,5,4,10,1,4,1,0,1536,44,39,0
46,2,153425,10,2,10,0,1,1,0,0,40,39,1
39,5,122786,9,2,10,0,4,1,0,0,40,7,1
69,4,193650,11,2,3,0,1,1,0,0,45,39,0
24,4,91850,15,4,5,2,2,1,0,0,50,39,0
21,4,188190,15,4,8,1,4,1,0,0,40,39,0
18,4,329311,15,4,12,3,4,0,0,0,10,39,0
51,5,94766,7,2,4,0,4,1,4587,0,60,39,1
54,4,133291,9,2,8,0,1,1,0,0,59,39,0
26,2,35822,15,2,11,0,4,1,0,0,50,39,0
45,4,90823,12,2,3,0,1,1,0,0,40,39,0
41,0,243429,11,0,0,1,4,0,0,0,51,39,0
65,4,92649,15,4,7,1,4,0,0,0,45,39,0
29,5,279283,15,4,11,1,4,1,0,0,40,39,0
20,4,85888,15,4,8,1,4,1,0,0,40,39,0
45,4,218247,9,2,6,0,4,1,0,0,40,39,0
78,4,306790,12,4,3,1,4,1,0,0,60,39,0
25,4,170827,11,2,6,0,4,1,0,0,60,39,0
33,2,31565,11,2,4,0,4,1,0,0,51,39,0
31,4,159652,15,2,3,0,4,1,0,0,50,39,0
73,4,536462,9,4,4,2,4,1,0,0,50,39,0
40,4,178136,11,0,6,1,4,1,0,0,49,39,0
24,4,220769,5,4,5,1,4,1,0,0,34,22,0
31,5,166972,9,2,4,5,4,0,0,0,34,39,1
64,4,178244,15,2,3,0,4,1,0,0,40,39,0
45,1,81967,9,2,10,0,4,1,0,2326,38,39,1
21,0,387585,15,0,4,1,2,0,0,0,40,39,0
46,4,68328,7,0,3,4,4,0,0,0,40,22,0
31,6,96223,11,4,4,3,4,1,0,0,35,39,0
18,4,642140,7,4,6,3,2,0,0,0,40,39,0
41,4,229559,8,2,6,0,4,1,0,0,50,39,0
37,4,87817,11,0,8,4,4,0,0,0,40,39,0
70,6,207141,11,2,3,0,4,1,0,0,40,39,0
40,5,184772,7,2,10,5,4,0,0,0,40,39,0
52,4,175366,11,2,3,0,4,1,0,0,40,39,0
62,2,229984,12,4,4,4,4,1,0,0,40,39,0
43,5,175300,14,2,10,0,4,1,0,0,59,39,1
56,5,107799,9,2,5,0,4,1,7220,0,40,39,0
19,0,119606,7,4,0,5,4,0,0,0,40,39,0
23,6,253518,8,2,3,0,4,1,0,0,40,39,0
29,4,294318,9,2,3,0,4,1,0,0,40,22,0
20,4,262547,11,2,3,0,4,1,0,0,40,39,0
37,6,231175,11,0,3,1,4,1,0,1860,54,39,0
33,4,179275,15,4,12,3,4,1,0,0,50,39,0
54,5,126050,9,2,11,0,4,1,7900,0,40,39,1
65,4,139256,15,0,4,4,2,1,2165,0,40,39,0
40,0,197322,6,0,0,1,4,0,0,0,60,39,0
42,4,250305,7,2,10,0,4,0,0,0,38,39,0
58,2,26848,5,0,4,4,4,1,0,0,50,39,0
52,1,139734,7,0,13,1,4,0,0,0,40,2,1
20,4,105042,11,4,6,3,2,1,0,0,48,39,0
21,4,38896,9,4,10,1,4,0,0,0,38,39,0
23,4,105032,15,2,3,1,2,1,0,1537,40,22,0
19,0,96759,15,0,11,3,4,1,0,0,40,39,0
40,4,283548,4,2,8,0,4,1,0,0,40,23,0
50,6,103433,15,4,4,4,2,1,0,0,40,39,0
23,4,306006,9,2,4,0,4,1,0,0,39,39,0
38,4,273928,11,4,6,1,4,1,2644,0,40,39,0
29,4,179015,11,3,8,4,4,0,0,0,34,26,0
50,4,257413,15,2,1,2,2,1,0,0,40,26,0
34,4,265019,11,2,1,0,2,0,0,0,40,39,0
23,4,213682,11,4,14,1,4,0,0,0,82,39,0
21,4,60045,15,4,1,3,2,0,0,0,40,39,0
27,4,89959,9,4,1,3,1,1,0,0,40,39,0
81,0,414101,15,5,10,3,2,0,0,0,40,39,1
34,5,109422,6,4,14,1,4,1,0,0,71,39,0
28,7,254948,11,4,3,3,4,1,0,0,50,39,0
36,4,159876,11,0,10,4,4,0,0,0,50,39,0
27,4,29291,9,0,12,3,4,1,0,0,51,39,0
18,0,108538,11,0,0,4,4,0,0,0,37,39,0
33,2,147107,11,2,4,0,4,1,0,1835,50,39,0
73,4,125981,7,0,8,1,4,0,0,0,22,39,0
54,4,108928,12,0,4,1,4,1,0,0,60,35,1
38,6,35969,11,2,4,5,4,0,0,0,50,6,0
30,4,213430,6,4,9,4,4,0,0,0,28,4,0
65,4,35628,11,2,3,0,4,1,0,0,31,39,0
19,4,43718,7,4,3,3,4,1,0,0,50,19,0
24,0,192987,9,2,1,0,4,1,0,0,34,39,0
37,4,86250,11,2,6,0,4,1,0,0,40,39,0
33,4,191219,7,0,4,3,4,0,0,0,20,0,0
83,4,213073,5,3,8,1,4,1,0,0,11,39,0
40,4,388047,9,2,10,0,4,1,0,0,50,39,1
58,6,58383,11,0,4,3,4,1,24180,0,11,39,0
47,2,178082,9,2,11,0,4,1,0,0,54,39,1
27,2,241009,15,4,4,3,4,1,0,0,40,39,0
50,4,104028,11,2,3,0,2,1,7324,0,40,39,1
18,4,229263,15,4,8,1,1,0,0,0,21,35,0
62,4,140839,12,4,7,1,1,0,0,0,10,30,0
36,4,368805,11,0,9,4,4,0,0,0,60,39,0
55,4,148705,7,2,12,0,4,1,0,0,38,6,0
75,0,206431,5,0,0,1,4,0,0,0,-2,39,0
45,4,122145,15,2,12,0,2,1,0,0,40,39,1
45,4,174995,7,0,5,4,4,0,0,0,40,39,0
45,6,102797,12,2,4,0,4,1,24573,0,60,39,1
17,0,309071,15,4,0,3,4,0,0,0,20,39,0
46,4,479419,12,2,4,0,4,1,14767,0,60,39,1
49,5,199022,12,2,10,0,1,1,0,0,45,24,1
37,2,151267,11,0,4,4,1,0,0,1984,50,39,0
37,4,206155,6,2,6,0,4,1,0,0,64,39,0
53,4,154376,11,2,3,0,4,1,0,0,44,22,0
48,0,247838,2,4,8,3,4,0,0,0,60,14,0
57,4,145355,10,2,6,0,1,1,0,0,69,30,0
74,5,127409,11,2,12,0,4,1,6841,0,40,39,1
51,6,118771,11,0,4,1,4,0,0,0,40,13,0
20,4,236668,8,4,8,3,2,0,0,0,40,25,0
46,6,140782,7,2,1,0,4,1,0,1523,40,39,0
22,4,338187,11,4,11,1,4,0,0,0,40,39,0
52,5,457186,9,2,12,0,1,1,0,0,45,39,1
20,4,176088,9,4,8,3,4,0,0,0,34,39,0
41,2,154882,9,0,10,2,4,1,0,1660,50,29,1
43,2,54879,7,4,10,3,4,1,0,2335,60,39,0
47,4,142936,4,2,7,0,4,1,0,0,40,0,0
48,4,252589,6,0,5,4,4,1,0,0,45,39,0
36,4,171087,11,2,3,0,4,1,0,0,50,39,0
78,6,132435,12,6,4,1,4,0,0,0,45,39,0
45,4,136159,7,0,1,2,1,0,0,0,40,24,0
65,1,365019,9,5,4,1,4,1,0,0,55,39,1
36,7,134979,7,4,4,5,1,0,0,0,60,7,1
49,4,135758,15,0,3,1,4,1,0,0,36,39,0
32,4,39489,11,4,4,4,4,0,0,0,50,6,0
30,4,107773,15,2,4,0,4,1,3551,0,34,39,1
60,2,110139,7,4,10,2,4,0,0,0,40,39,0
65,7,116602,8,2,1,0,4,1,0,0,81,39,0
32,4,202609,15,4,4,1,2,1,0,0,50,39,0
39,2,115167,11,2,5,0,4,1,0,0,60,39,1
18,4,100042,7,4,8,3,4,1,0,0,4,39,0
38,5,43853,9,0,10,1,4,0,0,0,49,20,1
49,4,166226,7,2,1,2,4,0,0,1984,45,39,0
21,4,185061,1,4,6,3,4,1,3237,0,26,39,0
73,4,187982,1,2,4,2,4,1,0,1875,40,39,0
37,6,178877,11,0,1,4,4,0,0,0,46,39,0
26,4,87444,15,0,1,4,4,0,0,0,40,39,0
50,4,214350,11,4,6,3,2,0,0,0,22,39,0
33,6,85061,11,0,4,3,4,1,0,0,49,39,0
21,0,24672,2,4,0,3,4,0,0,0,31,39,0
79,4,117141,11,2,6,0,4,1,4956,0,40,39,1
36,1,131098,11,0,4,4,4,1,2386,0,50,39,0
26,7,104439,8,4,11,3,4,0,0,0,49,39,0
47,4,184111,11,3,3,3,4,1,0,0,34,20,1
43,4,182611,10,2,10,0,4,1,0,0,60,39,1
21,4,114249,7,4,8,1,4,0,0,0,28,39,0
50,4,198935,3,3,8,1,4,0,0,0,31,26,0
46,2,113394,12,0,4,1,4,1,0,0,45,39,1
39,4,369283,6,0,8,2,1,1,0,0,31,4,0
25,4,323437,11,2,6,0,4,1,0,0,40,39,0
22,0,205926,5,4,0,1,2,1,0,0,40,39,0
29,4,162584,11,0,7,3,0,0,0,0,40,39,0
59,4,73123,15,2,3,0,1,1,0,0,47,39,0
19,0,193990,11,4,0,1,2,1,0,0,40,39,0
30,4,74832,9,4,4,5,4,1,0,0,50,39,1
56,6,140378,14,2,10,0,4,1,7284,0,50,39,1
60,4,195118,5,4,3,1,4,1,0,0,32,39,0
59,5,191079,7,2,0,0,4,1,7617,0,45,39,1
26,4,43415,8,2,1,3,4,0,0,0,60,39,0
25,4,237125,9,4,6,3,4,1,0,0,35,4,0
54,4,185062,11,5,12,5,4,1,0,1895,64,39,1
50,1,347336,12,4,1,1,4,1,0,0,40,39,0
38,6,128696,12,2,12,0,4,0,14720,0,40,23,1
31,2,312286,9,2,10,0,4,1,0,2325,50,39,1
51,4,471785,11,2,1,0,2,1,3119,0,36,39,0
51,1,178420,15,2,4,0,1,1,0,0,40,39,1
80,0,117119,11,2,0,0,4,1,0,0,40,39,1
45,1,107365,9,4,13,1,1,1,0,0,33,33,0
21,4,280649,9,4,9,3,4,0,0,0,21,0,0
38,4,227146,7,0,1,4,4,0,0,0,35,39,0
33,0,198081,8,2,0,0,4,1,0,0,81,39,0
22,4,115562,15,2,1,5,4,0,0,0,40,39,0
19,4,37991,11,2,3,3,4,1,0,1561,51,39,0
24,4,228033,11,4,3,3,4,1,0,0,40,12,0
27,0,206392,15,4,0,1,4,1,2186,0,40,39,0
30,4,113164,11,2,4,0,4,1,7226,0,50,24,1
17,4,178195,11,4,7,3,4,0,0,1854,20,39,0
26,4,266550,7,4,4,3,4,0,0,1873,45,39,0
21,4,32141,7,2,4,0,4,1,0,0,40,39,1
40,2,144134,9,2,10,0,1,1,0,0,56,24,1
26,4,326569,11,4,7,4,4,0,0,0,40,39,0
26,4,351457,11,0,1,4,1,0,0,0,40,39,0
31,4,201981,9,2,6,0,4,1,0,0,60,39,0
49,6,168520,11,2,3,0,4,1,0,0,38,39,0
34,4,175527,7,4,1,3,1,0,0,0,38,25,0
33,4,106371,7,4,1,4,1,0,0,0,45,39,0
41,4,158572,11,0,3,1,4,1,0,0,50,39,0
20,4,259505,7,4,6,3,4,1,0,0,29,39,0
38,4,30509,8,0,1,4,4,0,0,0,36,39,0
17,7,130167,0,4,3,3,4,1,0,0,40,39,0
29,1,92817,15,4,1,3,4,0,0,0,40,39,0
50,2,171519,7,4,3,3,4,1,0,0,50,39,1
65,4,178106,6,4,8,2,4,1,0,1542,81,22,0
69,5,113981,11,2,11,0,4,1,7198,0,40,39,1
53,4,122258,11,2,4,0,4,1,7390,0,50,39,1
26,4,168807,15,4,10,1,4,1,0,0,45,39,0
34,4,193736,9,4,7,1,4,1,0,0,60,26,0
47,4,152548,7,0,4,4,4,0,0,0,41,39,1
40,4,263998,15,0,3,1,4,1,0,0,40,33,0
53,4,216344,6,0,7,4,4,1,5515,0,40,8,1
22,4,107798,11,4,8,1,2,0,0,0,40,39,0
35,4,43538,11,4,1,4,4,0,0,0,38,39,0
23,2,285763,9,4,1,1,4,1,0,0,35,39,0
47,2,150160,9,4,1,2,1,1,0,0,38,39,0
21,6,410600,11,2,3,2,4,1,0,0,40,39,0
32,4,85975,15,2,10,0,4,1,0,0,40,39,0
24,4,111001,15,2,4,3,4,1,0,0,50,39,0
42,4,195962,11,2,12,0,4,1,0,0,33,39,0
